window_group,n_total,n_valid_target,low_rate,p_ge_2,p_ge_5,p_ge_10,p_ge_20,p_ge_50,p_ge_100
504,4938,4937,0.5327121733846465,0.46728782661535345,0.18898116264938222,0.09540206603200324,0.04618189183714807,0.01741948551752076,0.007291877658497063
505,4937,4936,0.5326175040518638,0.46738249594813613,0.1890194489465154,0.09542139384116693,0.046191247974068074,0.017423014586709886,0.007293354943273906
506,4936,4935,0.5325227963525836,0.4674772036474164,0.1890577507598784,0.09544072948328268,0.046200607902735565,0.017426545086119554,0.00729483282674772
507,4935,4934,0.532428050263478,0.4675719497365221,0.18909606809890556,0.0954600729631131,0.04620997162545602,0.017430077016619375,0.007296311309282529
508,4934,4933,0.5325359821609568,0.4674640178390432,0.1891344009730387,0.09547942428542469,0.04621933914453679,0.01743361037907967,0.007297790391242651
509,4933,4932,0.5326439578264396,0.4673560421735604,0.18917274939172748,0.09549878345498783,0.046228710462287104,0.017437145174371452,0.0072992700729927005
510,4932,4931,0.532549178665585,0.4674508213344149,0.1892111133644291,0.09551815047657676,0.04623808558101805,0.017440681403366458,0.007300750354897587
511,4931,4930,0.5324543610547667,0.46754563894523327,0.18924949290060852,0.09553752535496958,0.046247464503042596,0.01744421906693712,0.007302231237322515
512,4930,4929,0.5325623858794888,0.46743761412051127,0.18928788800973828,0.09555690809494827,0.04625684723067559,0.017447758165956583,0.007303712720632989
513,4929,4928,0.5324675324675324,0.4675324675324675,0.1893262987012987,0.0955762987012987,0.04626623376623377,0.0174512987012987,0.007305194805194805
514,4928,4927,0.5323726405520601,0.4676273594479399,0.18936472498477774,0.09559569717881064,0.04627562411203572,0.017454840673838037,0.007306677491374061
515,4927,4926,0.5324807145757207,0.46751928542427934,0.18940316686967112,0.09561510353227771,0.04628501827040195,0.017458384084449857,0.007308160779537149
516,4926,4925,0.5323857868020304,0.46761421319796953,0.18944162436548223,0.09563451776649746,0.04629441624365482,0.017461928934010152,0.007309644670050761
517,4925,4924,0.5322908204711616,0.46770917952883834,0.18948009748172218,0.09565393988627133,0.0463038180341186,0.017465475223395612,0.007311129163281885
518,4924,4923,0.5323989437334958,0.46760105626650417,0.18951858622790982,0.09567336989640463,0.04631322364411944,0.017469022953483647,0.007312614259597806
519,4923,4922,0.5323039414872003,0.46769605851279966,0.18955709061357173,0.09569280780170662,0.04632263307598537,0.017472572125152377,0.007314099959366111
520,4922,4921,0.5324121113594797,0.4675878886405202,0.18959561064824224,0.09571225360699046,0.04633204633204633,0.017476122739280633,0.007315586262954684
521,4921,4920,0.5323170731707317,0.4676829268292683,0.18963414634146342,0.09573170731707317,0.046341463414634146,0.017479674796747967,0.007317073170731708
522,4920,4919,0.532425289693027,0.46757471030697295,0.1896726977027851,0.09575116893677577,0.04635088432608254,0.01748322829843464,0.007318560683065664
523,4919,4918,0.5323302155347702,0.4676697844652298,0.18971126474176495,0.09577063847092314,0.046360309068727124,0.017486783245221633,0.0073200488003253355
524,4918,4917,0.5324384787472036,0.46756152125279643,0.18954647142566605,0.09579011592434411,0.04636973764490543,0.017490339637990644,0.007321537522879805
525,4917,4916,0.5323433685923515,0.4676566314076485,0.18958502847843775,0.09580960130187144,0.046379170056956874,0.017493897477624084,0.007323026851098454
526,4916,4915,0.5322482197355035,0.46775178026449643,0.1896236012207528,0.09582909460834181,0.04638860630722279,0.017497456765005085,0.007324516785350966
527,4915,4914,0.5321530321530321,0.46784696784696783,0.18966218966218967,0.09584859584859586,0.0463980463980464,0.017501017501017502,0.007326007326007326
528,4914,4913,0.5322613474455526,0.4677386525544474,0.18970079381233462,0.09586810502747813,0.04640749033177285,0.0175045796865459,0.0073274984734378185
529,4913,4912,0.5323697068403909,0.46763029315960913,0.18973941368078176,0.09588762214983713,0.046416938110749185,0.01750814332247557,0.007328990228013029
530,4912,4911,0.5322744858480961,0.4677255141519039,0.18977804927713296,0.09590714722052535,0.046426389737324374,0.017511708409692527,0.007330482590103849
531,4911,4910,0.5323828920570265,0.4676171079429735,0.18981670061099795,0.09592668024439918,0.04643584521384929,0.017515274949083504,0.007331975560081467
532,4910,4909,0.5322876349562029,0.4677123650437971,0.1898553676919943,0.095946221226319,0.046445304542676716,0.017518842941535953,0.007333469138317376
533,4909,4908,0.53239608801956,0.4676039119804401,0.18969030154849226,0.09576202118989405,0.04625101874490627,0.017318663406682967,0.00713121434392828
534,4908,4907,0.5323007947829631,0.4676992052170369,0.18972895863052783,0.09578153658039536,0.04626044426329733,0.01732219278581618,0.007132667617689016
535,4907,4906,0.5322054626987363,0.46779453730126375,0.18976763147166734,0.09580105992662047,0.04626987362413371,0.01732572360375051,0.007134121483897269
536,4906,4905,0.5321100917431193,0.46788990825688076,0.18980632008154943,0.09582059123343527,0.04627930682976555,0.017329255861365953,0.007135575942915392
537,4905,4904,0.5322185970636215,0.4677814029363785,0.1896411092985318,0.09563621533442088,0.046288743882544864,0.01733278955954323,0.007137030995106036
538,4904,4903,0.5321231898837446,0.46787681011625537,0.1896797878849684,0.09565572098715072,0.04629818478482562,0.017336324699163776,0.007138486640832144
539,4903,4902,0.5320277437780497,0.4679722562219502,0.189718482252142,0.09567523459812322,0.04630762953896369,0.01733986128110975,0.007139942880456956
540,4902,4901,0.5319322587227097,0.46806774127729034,0.1897571924097123,0.09569475617220975,0.04631707814731687,0.017343399306264027,0.0071413997143440116
541,4901,4900,0.5318367346938776,0.46816326530612246,0.18979591836734694,0.09571428571428571,0.0463265306122449,0.017346938775510204,0.007142857142857143
542,4900,4899,0.5319452949581547,0.46805470504184526,0.18963053684425393,0.09573382322923045,0.04633598693610941,0.0173504796897326,0.007144315166360482
543,4899,4898,0.5318497345855451,0.46815026541445487,0.18966925275622704,0.09575336872192731,0.04634544712127399,0.017354022049816252,0.0071457737852184565
544,4898,4897,0.5317541351848071,0.468245864815193,0.18970798448029405,0.09577292219726363,0.046354911170104145,0.017357565856646925,0.007147232999795793
545,4897,4896,0.5318627450980392,0.4681372549019608,0.18974673202614378,0.09579248366013073,0.04636437908496732,0.017361111111111112,0.007148692810457516
546,4896,4895,0.5319713993871297,0.46802860061287027,0.18958120531154238,0.0958120531154239,0.04637385086823289,0.017364657814096015,0.007150153217568948
547,4895,4894,0.5320800980792808,0.46791990192071925,0.18961994278708622,0.0958316305680425,0.04638332652227217,0.01736820596648958,0.007151614221495709
548,4894,4893,0.5321888412017167,0.4678111587982833,0.18965869609646432,0.09585121602288985,0.04639280604945841,0.017371755569180462,0.00715307582260372
549,4893,4892,0.5320932134096484,0.4679067865903516,0.18969746524938674,0.09587080948487327,0.0464022894521668,0.017375306623058053,0.007154538021259199
550,4892,4891,0.532202003680229,0.467797996319771,0.18973625025557145,0.0958904109589041,0.04641177673277448,0.01737885912901247,0.007156000817828665
551,4891,4890,0.5323108384458077,0.4676891615541922,0.18957055214723925,0.09570552147239264,0.04621676891615542,0.017382413087934562,0.007157464212678937
552,4890,4889,0.5322151769277971,0.4677848230722029,0.18960932706074862,0.0957250971568828,0.0462262221313152,0.017385968500715894,0.007158928206177132
553,4889,4888,0.5321194762684124,0.46788052373158756,0.1896481178396072,0.09574468085106383,0.046235679214402615,0.01738952536824877,0.007160392798690671
554,4888,4887,0.532023736443626,0.46797626355637406,0.18968692449355432,0.09576427255985268,0.046245140167792104,0.017393083691426232,0.007161857990587273
555,4887,4886,0.5319279574293901,0.4680720425706099,0.1897257470323373,0.09578387228817029,0.046254604993860006,0.01739664347114204,0.0071633237822349575
556,4886,4885,0.5320368474923234,0.46796315250767656,0.1895598771750256,0.09559877175025588,0.04626407369498465,0.017400204708290685,0.007164790174002047
557,4885,4884,0.5319410319410319,0.4680589680589681,0.18959868959868958,0.09561834561834562,0.046273546273546275,0.017403767403767405,0.0071662571662571665
558,4884,4883,0.5318451771451976,0.46815482285480237,0.1896375179193119,0.09563792750358387,0.046283022731927095,0.017407331558468155,0.0071677247593692405
559,4883,4882,0.5319541171650962,0.4680458828349037,0.18947152806226955,0.09565751741089717,0.04629250307251127,0.017410897173289634,0.007169192953707497
560,4882,4881,0.5318582257734071,0.4681417742265929,0.18951034624052449,0.09567711534521614,0.0463019872976849,0.017414464249129277,0.007170661749641467
561,4881,4880,0.5317622950819673,0.4682377049180328,0.18954918032786885,0.09569672131147541,0.046311475409836066,0.017418032786885244,0.007172131147540984
562,4880,4879,0.5318712850994056,0.4681287149005944,0.18938307030129126,0.09571633531461365,0.04632096741135479,0.017421602787456445,0.007173601147776184
563,4879,4878,0.531980319803198,0.46801968019680196,0.18942189421894218,0.09573595735957359,0.04633046330463304,0.017425174251742517,0.007175071750717507
564,4878,4877,0.5318843551363543,0.4681156448636457,0.18946073405782243,0.09575558745130203,0.04633996309206479,0.017428747180643838,0.007176542956735698
565,4877,4876,0.5317883511074651,0.46821164889253486,0.18949958982772763,0.0957752255947498,0.04634946677604594,0.017432321575061527,0.007178014766201805
566,4876,4875,0.5316923076923077,0.4683076923076923,0.18953846153846154,0.0957948717948718,0.04635897435897436,0.017435897435897435,0.0071794871794871795
567,4875,4874,0.5318013951579811,0.46819860484201886,0.18937217890849406,0.095814526056627,0.046368485843249894,0.017439474764054164,0.0071809601969634795
568,4874,4873,0.531705315001026,0.4682946849989739,0.1894110404268418,0.09583418838497845,0.04637800123127437,0.01744305356043505,0.007182433819002668
569,4873,4872,0.5316091954022989,0.46839080459770116,0.18944991789819376,0.09585385878489326,0.04638752052545156,0.01744663382594417,0.007183908045977011
570,4872,4871,0.5315130363375077,0.4684869636624923,0.18948881133237527,0.09587353726134264,0.04639704372818723,0.01745021556148635,0.007185382878259084
571,4871,4870,0.5316221765913758,0.4683778234086242,0.18952772073921972,0.09589322381930185,0.046406570841889115,0.017453798767967144,0.007186858316221766
572,4870,4869,0.5315259806941878,0.4684740193058123,0.1895666461285685,0.09591291846375026,0.046416101868966934,0.017457383446292874,0.007188334360238242
573,4869,4868,0.5316351684470009,0.4683648315529992,0.18940016433853737,0.09572719802793755,0.04642563681183237,0.017460969597370583,0.007189811010682005
574,4868,4867,0.5315389356893363,0.46846106431066364,0.1894390795151017,0.09574686665296897,0.046435175672899114,0.017464557222108074,0.007191288267926854
575,4867,4866,0.5316481709823263,0.46835182901767364,0.1894780106863954,0.0957665433621044,0.04644471845458282,0.017468146321413892,0.007192766132346897
576,4866,4865,0.5317574511819116,0.4682425488180884,0.1895169578622816,0.09578622816032888,0.04645426515930113,0.017471736896197326,0.007194244604316547
577,4865,4864,0.5318667763157895,0.4681332236842105,0.18955592105263158,0.09580592105263158,0.046463815789473686,0.01747532894736842,0.007195723684210526
578,4864,4863,0.53197614641168,0.46802385358832,0.1895949002673247,0.09582562204400576,0.04647337034752211,0.01747892247583796,0.007197203372403866
579,4863,4862,0.5318798848210613,0.4681201151789387,0.18963389551624846,0.09584533113944879,0.04648292883587001,0.017482517482517484,0.007198683669271904
580,4862,4861,0.5317835836247685,0.4682164163752314,0.1896729068092985,0.09586504834396214,0.04649249125694301,0.017486113968319277,0.00720016457519029
581,4861,4860,0.5316872427983539,0.4683127572016461,0.1897119341563786,0.09588477366255144,0.046502057613168724,0.01748971193415638,0.00720164609053498
582,4860,4859,0.5315908623173492,0.46840913768265074,0.1897509775674007,0.09590450710022638,0.046511627906976744,0.01749331138094258,0.007203128215682239
583,4859,4858,0.531700288184438,0.46829971181556196,0.1897900370522849,0.09592424866200082,0.04652120214079868,0.017496912309592424,0.007204610951008645
584,4858,4857,0.531809759110562,0.46819024088943795,0.18962322421247685,0.09573810994441014,0.04653078031706815,0.017500514721021206,0.007206094296891085
585,4857,4856,0.5319192751235585,0.46808072487644153,0.18945634266886327,0.09575782537067545,0.04654036243822076,0.017504118616144974,0.0072075782537067545
586,4856,4855,0.5318228630278063,0.4681771369721936,0.18949536560247168,0.09577754891864057,0.04654994850669413,0.017507723995880537,0.007209062821833162
587,4855,4854,0.5319324268644416,0.4680675731355583,0.18932838895756077,0.0957972805933251,0.0465595385249279,0.01751133086114545,0.007210548001648125
588,4854,4853,0.5320420358541108,0.46795796414588914,0.18936740160725324,0.09581702039975273,0.046569132495363694,0.017514939212858027,0.007212033793529775
589,4853,4852,0.5319455894476505,0.46805441055234953,0.18940643033800494,0.09583676834295136,0.04657873042044518,0.017518549051937345,0.007213520197856554
590,4852,4851,0.5320552463409606,0.46794475365903937,0.18944547515976087,0.095856524427953,0.04658833230261802,0.017522160379303237,0.007215007215007215
591,4851,4850,0.5321649484536083,0.46783505154639177,0.18948453608247423,0.09587628865979382,0.046597938144329894,0.01752577319587629,0.007216494845360825
592,4850,4849,0.5320684677253041,0.4679315322746958,0.1895236131161064,0.09589606104351413,0.04660754794803052,0.01752938750257785,0.0072179830892967626
593,4849,4848,0.5321782178217822,0.46782178217821785,0.18935643564356436,0.09570957095709572,0.04641089108910891,0.017533003300330034,0.007219471947194719
594,4848,4847,0.5320817000206313,0.4679182999793687,0.1893955023726016,0.09572931710336291,0.04642046626779451,0.017536620590055705,0.007220961419434702
595,4847,4846,0.5321914981427982,0.4678085018572018,0.1894345852249278,0.09574907139909203,0.04643004539826661,0.0175402393726785,0.007222451506397029
596,4846,4845,0.5323013415892673,0.4676986584107327,0.18947368421052632,0.0957688338493292,0.04643962848297214,0.017543859649122806,0.007223942208462332
597,4845,4844,0.532411230388109,0.467588769611891,0.18951279933938894,0.0957886044591247,0.04644921552436003,0.01754748142031379,0.0072254335260115606
598,4844,4843,0.5325211645674169,0.4674788354325831,0.1895519306215156,0.09580838323353294,0.04645880652488127,0.01755110468717737,0.007226925459425976
599,4843,4842,0.5324246179264767,0.46757538207352334,0.1895910780669145,0.09582817017761255,0.046468401486988845,0.01755472945064023,0.007228418009087154
600,4842,4841,0.5325346002891964,0.46746539971080353,0.1894236727948771,0.0956413964057013,0.046271431522412726,0.01755835571162983,0.007229911175376988
